Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude,geometry,Location Returned,Location Returned Split,Postal Code
2020,22/9,22/9/2020,Perak,HULU PERAK,Kg Grik,"Kg Grik, HULU PERAK, Perak",1,5.44936395,101.1345663,POINT (101.13456629393336 5.44936395),"SJK(C) Kg. Baharu Batu Dua, Kampung Baharu Batu Dua, Hulu Perak, Perak, 33300, Malaysia","['SJK(C) Kg. Baharu Batu Dua', 'Kampung Baharu Batu Dua', 'Hulu Perak', 'Perak', '33300', 'Malaysia']",33300
2020,10-Jan,1/10/2020,Perak,KAMPAR,Taman Sri Kampar,"Taman Sri Kampar, KAMPAR, Perak",1,4.28112085,101.1672073,POINT (101.16720726568408 4.281120850000001),"Taman Sri Kampar, Kampar, Perak, 31950, Malaysia","['Taman Sri Kampar', 'Kampar', 'Perak', '31950', 'Malaysia']",31950
2020,10-Jan,1/10/2020,Perak,BATANG PADANG,"Kampung Raya, Tapah","Kampung Raya, Tapah, BATANG PADANG, Perak",1,4.1982649,101.2466947,POINT (101.2466947 4.1982649),"Kampung Raya, Tapah, Batang Padang, Perak, 35000, Malaysia","['Kampung Raya', 'Tapah', 'Batang Padang', 'Perak', '35000', 'Malaysia']",35000
2020,11-Aug,8/11/2020,Perak,KINTA,PGA Ulu Kinta,"PGA Ulu Kinta, KINTA, Perak",1,4.6541204,101.1795232,POINT (101.17952320667663 4.6541204),"Briged Utara Pasukan Gerakan Am, 182, Ipoh, Kinta, Perak, 31150, Malaysia","['Briged Utara Pasukan Gerakan Am', '182', 'Ipoh', 'Kinta', 'Perak', '31150', 'Malaysia']",31150
2020,11-Sep,9/11/2020,Perak,MANJUNG,Kg pintu gerbang,"Kg pintu gerbang, MANJUNG, Perak",1,4.4899713,100.8277234,POINT (100.8277234 4.4899713),"Kampung Pintu Gerbang, Manjung, Perak, 32700, Malaysia","['Kampung Pintu Gerbang', 'Manjung', 'Perak', '32700', 'Malaysia']",32700
2020,11-Sep,9/11/2020,Perak,KINTA,Manjoi,"Manjoi, KINTA, Perak",1,4.6186291,101.0682203,POINT (101.0682203 4.6186291),"Jalan Pemimpin, Kampung Sungai Tapah, Manjoi, Ipoh, Kinta, Perak, 30100, Malaysia","['Jalan Pemimpin', 'Kampung Sungai Tapah', 'Manjoi', 'Ipoh', 'Kinta', 'Perak', '30100', 'Malaysia']",30100
2020,11-Dec,12/11/2020,Perak,HULU PERAK,Kg Padang,"Kg Padang, HULU PERAK, Perak",1,5.4143924,101.1317785,POINT (101.1317785 5.4143924),"Kg Padang Kunyit, Hulu Perak, Perak, 33300, Malaysia","['Kg Padang Kunyit', 'Hulu Perak', 'Perak', '33300', 'Malaysia']",33300
2020,11-Dec,12/11/2020,Perak,HULU PERAK,Kg Tanjung Kala,"Kg Tanjung Kala, HULU PERAK, Perak",1,5.4258291,101.1134177,POINT (101.1134177 5.4258291),"Jalan Tanjung Kala, Kampung Ulu Kenderong, Gerik, Hulu Perak, Perak, 33300, Malaysia","['Jalan Tanjung Kala', 'Kampung Ulu Kenderong', 'Gerik', 'Hulu Perak', 'Perak', '33300', 'Malaysia']",33300
2020,16/11,16/11/2020,Perak,HILIR PERAK,"Jalan Maharaja Lela, Teluk Intan","Jalan Maharaja Lela, Teluk Intan, HILIR PERAK, Perak",1,4.0003201,101.0092568,POINT (101.0092568 4.0003201),"Pusat Pameran & Servis Honda, Jalan Maharaja Lela, Batak Rabit, Teluk Intan, Hilir Perak, Perak, 36000, Malaysia","['Pusat Pameran & Servis Honda', 'Jalan Maharaja Lela', 'Batak Rabit', 'Teluk Intan', 'Hilir Perak', 'Perak', '36000', 'Malaysia']",36000
2020,18/11,18/11/2020,Perak,KINTA,"AEON Big Falim, Ipoh","AEON Big Falim, Ipoh, KINTA, Perak",1,4.5815608,101.0596177,POINT (101.0596177 4.5815608),"AEON BiG, Laluan Falim 4A, Falim, Ipoh, Kinta, Perak, 30200, Malaysia","['AEON BiG', 'Laluan Falim 4A', 'Falim', 'Ipoh', 'Kinta', 'Perak', '30200', 'Malaysia']",30200
2020,18/11,18/11/2020,Perak,KINTA,"Taman Merdeka, Ipoh","Taman Merdeka, Ipoh, KINTA, Perak",1,4.6150895,101.0754465,POINT (101.0754465 4.6150895),"SMK Dr Megat Khas, Jalan Taman Merdeka, housing area, Manjoi, Ipoh, Kinta, Perak, 30100, Malaysia","['SMK Dr Megat Khas', 'Jalan Taman Merdeka', 'housing area', 'Manjoi', 'Ipoh', 'Kinta', 'Perak', '30100', 'Malaysia']",30100
2020,19/11,19/11/2020,Perak,KINTA,"Bandar baru, Batu Gajah","Bandar baru, Batu Gajah, KINTA, Perak",1,4.4741395,101.0481686,POINT (101.0481686 4.4741395),"Jalan Bandar Baru 2, Batu Gajah, Kinta, Perak, 31000, Malaysia","['Jalan Bandar Baru 2', 'Batu Gajah', 'Kinta', 'Perak', '31000', 'Malaysia']",31000
2020,21/11,21/11/2020,Perak,"LARUT, MATANG DAN SELAMA",Kg Masjid,"Kg Masjid, LARUT, MATANG DAN SELAMA, Perak",1,4.8467897,100.739392,POINT (100.739392 4.8467897),"Jalan Masjid, Kampung Jambu, Taiping, Larut, Matang dan Selama, Perak, 34000, Malaysia","['Jalan Masjid', 'Kampung Jambu', 'Taiping', 'Larut', 'Matang dan Selama', 'Perak', '34000', 'Malaysia']",34000
2020,21/11,21/11/2020,Perak,"LARUT, MATANG DAN SELAMA",Felda Ijok,"Felda Ijok, LARUT, MATANG DAN SELAMA, Perak",1,5.1638936,100.7695483,POINT (100.7695483 5.1638936),"Jalan Felda Ijok, FELDA Ijok, Selama, Larut, Matang dan Selama, Perak, 34130, Malaysia","['Jalan Felda Ijok', 'FELDA Ijok', 'Selama', 'Larut', 'Matang dan Selama', 'Perak', '34130', 'Malaysia']",34130
2020,22/11,22/11/2020,Perak,"LARUT, MATANG DAN SELAMA",Kg Masjid,"Kg Masjid, LARUT, MATANG DAN SELAMA, Perak",1,4.8467897,100.739392,POINT (100.739392 4.8467897),"Jalan Masjid, Kampung Jambu, Taiping, Larut, Matang dan Selama, Perak, 34000, Malaysia","['Jalan Masjid', 'Kampung Jambu', 'Taiping', 'Larut', 'Matang dan Selama', 'Perak', '34000', 'Malaysia']",34000
2020,22/11,22/11/2020,Perak,"LARUT, MATANG DAN SELAMA",Felda Ijok,"Felda Ijok, LARUT, MATANG DAN SELAMA, Perak",1,5.1638936,100.7695483,POINT (100.7695483 5.1638936),"Jalan Felda Ijok, FELDA Ijok, Selama, Larut, Matang dan Selama, Perak, 34130, Malaysia","['Jalan Felda Ijok', 'FELDA Ijok', 'Selama', 'Larut', 'Matang dan Selama', 'Perak', '34130', 'Malaysia']",34130
2020,24/11,24/11/2020,Perak,HILIR PERAK,Kg Bt 8,"Kg Bt 8, HILIR PERAK, Perak",1,4.0666878,101.1875687,POINT (101.1875687 4.0666878),"Kampung Baru Pelawan, Hilir Perak, Perak, 36700, Malaysia","['Kampung Baru Pelawan', 'Hilir Perak', 'Perak', '36700', 'Malaysia']",36700
2020,24/11,24/11/2020,Perak,HILIR PERAK,Kg Bt 9,"Kg Bt 9, HILIR PERAK, Perak",1,4.0666878,101.1875687,POINT (101.1875687 4.0666878),"Kampung Baru Pelawan, Hilir Perak, Perak, 36700, Malaysia","['Kampung Baru Pelawan', 'Hilir Perak', 'Perak', '36700', 'Malaysia']",36700
2020,24/11,24/11/2020,Perak,HILIR PERAK,Changkat Jong,"Changkat Jong, HILIR PERAK, Perak",1,3.9819663,101.1225023,POINT (101.1225023 3.9819663),"Changkat Jong, Teluk Intan, Hilir Perak, Perak, 36008, Malaysia","['Changkat Jong', 'Teluk Intan', 'Hilir Perak', 'Perak', '36008', 'Malaysia']",36008
2020,12-Dec,12/12/2020,Perak,HULU PERAK,Kg Grik,"Kg Grik, HULU PERAK, Perak",1,5.44936395,101.1345663,POINT (101.13456629393336 5.44936395),"SJK(C) Kg. Baharu Batu Dua, Kampung Baharu Batu Dua, Hulu Perak, Perak, 33300, Malaysia","['SJK(C) Kg. Baharu Batu Dua', 'Kampung Baharu Batu Dua', 'Hulu Perak', 'Perak', '33300', 'Malaysia']",33300
2020,17/12,17/12/2020,Perak,HILIR PERAK,Kg selabak,"Kg selabak, HILIR PERAK, Perak",1,3.9751343,101.0501887,POINT (101.0501887 3.9751343),"Klinik Desa Kampung Selabak, Jalan Kampung Selabak, Kampung Selabak, Teluk Intan, Hilir Perak, Perak, 36000, Malaysia","['Klinik Desa Kampung Selabak', 'Jalan Kampung Selabak', 'Kampung Selabak', 'Teluk Intan', 'Hilir Perak', 'Perak', '36000', 'Malaysia']",36000
2020,27/4,27/4/2020,Perlis,KANGAR,Taman Semarak,"Taman Semarak, KANGAR, Perlis",1,6.3950784,100.1439267,POINT (100.1439267 6.3950784),"Kuala Perlis, Perlis, 02000, Malaysia","['Kuala Perlis', 'Perlis', '02000', 'Malaysia']",02000
2020,13/5,13/5/2020,Sabah,BEAUFORT,Kg. Bakalau,"Kg. Bakalau, BEAUFORT, Sabah",1,5.3511344,115.731229,POINT (115.731229 5.3511344),"Beaufort Jaya, Kg. Bakalau, Beaufort, Sabah, 89808, Malaysia","['Beaufort Jaya', 'Kg. Bakalau', 'Beaufort', 'Sabah', '89808', 'Malaysia']",89808
2020,24/5,24/5/2020,Sabah,TUARAN,Pekan Tamparuli,"Pekan Tamparuli, TUARAN, Sabah",1,6.1424602,116.2599326,POINT (116.2599326 6.1424602),"Sek. Keb. Pekan Tamparuli, Jalan S.M.K. Tamparuli, Taman Olympia, Tamparuli, Tuaran, West Coast Division, Sabah, 89257, Malaysia","['Sek. Keb. Pekan Tamparuli', 'Jalan S.M.K. Tamparuli', 'Taman Olympia', 'Tamparuli', 'Tuaran', 'West Coast Division', 'Sabah', '89257', 'Malaysia']",89257
2020,24/5,24/5/2020,Sabah,KOTA BELUD,Kg. Siasai Tamu,"Kg. Siasai Tamu, KOTA BELUD, Sabah",1,6.34934735,116.4331391,POINT (116.4331391 6.34934735),"Masjid Kg. Siasai, Jalan Tamu Waterworks, Kota Belud, West Coast Division, Sabah, 89158, Malaysia","['Masjid Kg. Siasai', 'Jalan Tamu Waterworks', 'Kota Belud', 'West Coast Division', 'Sabah', '89158', 'Malaysia']",89158
2020,24/5,24/5/2020,Sabah,KOTA BELUD,Kg. Linau,"Kg. Linau, KOTA BELUD, Sabah",1,6.3758949,116.4431136,POINT (116.4431136 6.3758949),"Jalan Linau Persawahan, Kota Belud, West Coast Division, Sabah, 89158, Malaysia","['Jalan Linau Persawahan', 'Kota Belud', 'West Coast Division', 'Sabah', '89158', 'Malaysia']",89158
2020,27/6,27/6/2020,Sabah,TUARAN,"Kg Labuaya, Tuaran","Kg Labuaya, Tuaran, TUARAN, Sabah",1,6.1920507,116.2637957,POINT (116.2637957 6.1920507),"Jalan Topokon Labuaya, Tuaran, West Coast Division, Sabah, 89208, Malaysia","['Jalan Topokon Labuaya', 'Tuaran', 'West Coast Division', 'Sabah', '89208', 'Malaysia']",89208
2020,27/6,27/6/2020,Sabah,TUARAN,"Kg Kegayungan, Tuaran","Kg Kegayungan, Tuaran, TUARAN, Sabah",1,6.2047111,116.2192513,POINT (116.2192513 6.2047111),"Jalan Kegayungan, Tuaran, West Coast Division, Sabah, 89208, Malaysia","['Jalan Kegayungan', 'Tuaran', 'West Coast Division', 'Sabah', '89208', 'Malaysia']",89208
2020,27/6,27/6/2020,Sabah,TUARAN,Kg Bontoi,"Kg Bontoi, TUARAN, Sabah",1,6.1386975,116.2708922,POINT (116.2708922 6.1386975),"Gmart Tamparuli, Jalan Bontoi Tamparuli, Tamparuli, Tuaran, West Coast Division, Sabah, 89257, Malaysia","['Gmart Tamparuli', 'Jalan Bontoi Tamparuli', 'Tamparuli', 'Tuaran', 'West Coast Division', 'Sabah', '89257', 'Malaysia']",89257
2020,27/6,27/6/2020,Sabah,TUARAN,Kg Sawah,"Kg Sawah, TUARAN, Sabah",1,6.1736311,116.2563028,POINT (116.2563028 6.1736311),"Jalan Bantayan Damat Sawah, Taman Olympia, Tamparuli, Tuaran, West Coast Division, Sabah, 89257, Malaysia","['Jalan Bantayan Damat Sawah', 'Taman Olympia', 'Tamparuli', 'Tuaran', 'West Coast Division', 'Sabah', '89257', 'Malaysia']",89257
2020,27/6,27/6/2020,Sabah,TUARAN,"Kg Tinambak, Tamparuli","Kg Tinambak, Tamparuli, TUARAN, Sabah",1,6.1532974,116.2520745,POINT (116.2520745 6.1532974),"Jalan Tinambak, Tamparuli, Tuaran, West Coast Division, Sabah, 89257, Malaysia","['Jalan Tinambak', 'Tamparuli', 'Tuaran', 'West Coast Division', 'Sabah', '89257', 'Malaysia']",89257
2020,27/6,27/6/2020,Sabah,TUARAN,Kg Bantayan,"Kg Bantayan, TUARAN, Sabah",1,6.1736311,116.2563028,POINT (116.2563028 6.1736311),"Jalan Bantayan Damat Sawah, Taman Olympia, Tamparuli, Tuaran, West Coast Division, Sabah, 89257, Malaysia","['Jalan Bantayan Damat Sawah', 'Taman Olympia', 'Tamparuli', 'Tuaran', 'West Coast Division', 'Sabah', '89257', 'Malaysia']",89257
2020,28/6,28/6/2020,Sabah,TENOM,Kuala Tomani,"Kuala Tomani, TENOM, Sabah",1,4.8386342,116.0782425,POINT (116.0782425 4.8386342),"Tenom, Interior Division, Sabah, 89900, Malaysia","['Tenom', 'Interior Division', 'Sabah', '89900', 'Malaysia']",89900
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Tuavon,"Kg. Tuavon, PENAMPANG, Sabah",1,5.9133839,116.1146191,POINT (116.1146191 5.9133839),"Jalan Tuavon, Kampung Penampang Proper, Penampang, West Coast Division, Sabah, 89507, Malaysia","['Jalan Tuavon', 'Kampung Penampang Proper', 'Penampang', 'West Coast Division', 'Sabah', '89507', 'Malaysia']",89507
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Kambau,"Kg. Kambau, PENAMPANG, Sabah",1,5.9057136,116.1099474,POINT (116.1099474 5.9057136),"Lorong Kambau, Kampung Penampang Proper, Penampang, West Coast Division, Sabah, 89507, Malaysia","['Lorong Kambau', 'Kampung Penampang Proper', 'Penampang', 'West Coast Division', 'Sabah', '89507', 'Malaysia']",89507
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Penampang Proper,"Kg. Penampang Proper, PENAMPANG, Sabah",1,5.891667,116.096944,POINT (116.096944 5.891667),"Kahabangan Kg Babah Bunduon, Jalan Nc Mogunting, Kampung Penampang Proper, Penampang, West Coast Division, Sabah, 89500, Malaysia","['Kahabangan Kg Babah Bunduon', 'Jalan Nc Mogunting', 'Kampung Penampang Proper', 'Penampang', 'West Coast Division', 'Sabah', '89500', 'Malaysia']",89500
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Kolopis / Tindai,"Kg. Kolopis / Tindai, PENAMPANG, Sabah",1,5.923056,116.136944,POINT (116.136944 5.923056),"Kg Kolopis Cemetry-Pinokus, Jalan Kolopis Tindai-Kawakaan, Penampang, West Coast Division, Sabah, 88822, Malaysia","['Kg Kolopis Cemetry-Pinokus', 'Jalan Kolopis Tindai-Kawakaan', 'Penampang', 'West Coast Division', 'Sabah', '88822', 'Malaysia']",88822
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Putaton Inobong,"Kg. Putaton Inobong, PENAMPANG, Sabah",1,5.8722168,116.1285728,POINT (116.1285728 5.8722168),"Jalan Inobong Putaton Bansadon, Kampung Penampang Proper, Penampang, West Coast Division, Sabah, 89500, Malaysia","['Jalan Inobong Putaton Bansadon', 'Kampung Penampang Proper', 'Penampang', 'West Coast Division', 'Sabah', '89500', 'Malaysia']",89500
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Babah,"Kg. Babah, PENAMPANG, Sabah",1,5.891667,116.096944,POINT (116.096944 5.891667),"Kahabangan Kg Babah Bunduon, Jalan Nc Mogunting, Kampung Penampang Proper, Penampang, West Coast Division, Sabah, 89500, Malaysia","['Kahabangan Kg Babah Bunduon', 'Jalan Nc Mogunting', 'Kampung Penampang Proper', 'Penampang', 'West Coast Division', 'Sabah', '89500', 'Malaysia']",89500
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Tanaki,"Kg. Tanaki, PENAMPANG, Sabah",1,5.9011903,116.1098121,POINT (116.1098121 5.9011903),"Lorong Tanaki 3, Kampung Penampang Proper, Penampang, West Coast Division, Sabah, 89507, Malaysia","['Lorong Tanaki 3', 'Kampung Penampang Proper', 'Penampang', 'West Coast Division', 'Sabah', '89507', 'Malaysia']",89507
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Nambazan,"Kg. Nambazan, PENAMPANG, Sabah",1,5.891667,116.103333,POINT (116.103333 5.891667),"kg. nambazan mohingkidon cemetery, Jalan Penampang Papar, Kampung Penampang Proper, Penampang, West Coast Division, Sabah, 89500, Malaysia","['kg. nambazan mohingkidon cemetery', 'Jalan Penampang Papar', 'Kampung Penampang Proper', 'Penampang', 'West Coast Division', 'Sabah', '89500', 'Malaysia']",89500
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Kituau / Limbanak / Sugud,"Kg. Kituau / Limbanak / Sugud, PENAMPANG, Sabah",1,5.8780506,116.1026935,POINT (116.1026935 5.8780506),"Jalan Limbanak Kituau, Sugud, Penampang, West Coast Division, Sabah, 89500, Malaysia","['Jalan Limbanak Kituau', 'Sugud', 'Penampang', 'West Coast Division', 'Sabah', '89500', 'Malaysia']",89500
2020,27/6,27/6/2020,Sabah,PENAMPANG,Taman Donggongon,"Taman Donggongon, PENAMPANG, Sabah",1,5.9230913,116.0839344,POINT (116.0839344 5.9230913),"Taman Palm Villa, Donggongon, Penampang, West Coast Division, Sabah, 89560, Malaysia","['Taman Palm Villa', 'Donggongon', 'Penampang', 'West Coast Division', 'Sabah', '89560', 'Malaysia']",89560
2020,27/6,27/6/2020,Sabah,PENAMPANG,Kg. Hungab Penampang,"Kg. Hungab Penampang, PENAMPANG, Sabah",1,5.9095073,116.0960949,POINT (116.0960949 5.9095073),"Jalan Kampong Buzut, Kampung Hungab, Penampang, West Coast Division, Sabah, 89507, Malaysia","['Jalan Kampong Buzut', 'Kampung Hungab', 'Penampang', 'West Coast Division', 'Sabah', '89507', 'Malaysia']",89507
2020,27/6,27/6/2020,Sabah,PENAMPANG,Jalan Kolopis,"Jalan Kolopis, PENAMPANG, Sabah",1,5.9211906,116.1456455,POINT (116.1456455 5.9211906),"Penampang, West Coast Division, Sabah, 88815, Malaysia","['Penampang', 'West Coast Division', 'Sabah', '88815', 'Malaysia']",88815
2020,27/6,27/6/2020,Sabah,PENAMPANG,Jalan Datuk Panglima Banting,"Jalan Datuk Panglima Banting, PENAMPANG, Sabah",1,5.9347914,116.1164556,POINT (116.1164556 5.9347914),"Jalan Datuk Panglima Banting, Donggongon, Penampang, West Coast Division, Sabah, 88815, Malaysia","['Jalan Datuk Panglima Banting', 'Donggongon', 'Penampang', 'West Coast Division', 'Sabah', '88815', 'Malaysia']",88815
2020,27/6,27/6/2020,Sabah,PENAMPANG,Jalan Kibabaig,"Jalan Kibabaig, PENAMPANG, Sabah",1,5.9178207,116.1100595,POINT (116.1100595 5.9178207),"Jalan Kibabaig, Donggongon, Penampang, West Coast Division, Sabah, 89507, Malaysia","['Jalan Kibabaig', 'Donggongon', 'Penampang', 'West Coast Division', 'Sabah', '89507', 'Malaysia']",89507
2020,27/6,27/6/2020,Sabah,PENAMPANG,Jalan Hiko Hungab,"Jalan Hiko Hungab, PENAMPANG, Sabah",1,5.9105665,116.094413,POINT (116.094413 5.9105665),"Jalan Hiko, Kampung Hungab, Penampang, West Coast Division, Sabah, 89507, Malaysia","['Jalan Hiko', 'Kampung Hungab', 'Penampang', 'West Coast Division', 'Sabah', '89507', 'Malaysia']",89507
2020,27/6,27/6/2020,Sabah,PUTATAN,Kg.Tombovo,"Kg.Tombovo, PUTATAN, Sabah",1,5.8611682,116.056044,POINT (116.056044 5.8611682),"Kg. Tombovo, Putatan, West Coast Division, Sabah, 89500, Malaysia","['Kg. Tombovo', 'Putatan', 'West Coast Division', 'Sabah', '89500', 'Malaysia']",89500
2020,27/6,27/6/2020,Sabah,PUTATAN,Kg. Potuki,"Kg. Potuki, PUTATAN, Sabah",1,5.8514821,116.058786,POINT (116.058786 5.8514821),"Jalan Potuki, Kg. Tombovo, Putatan, West Coast Division, Sabah, 89500, Malaysia","['Jalan Potuki', 'Kg. Tombovo', 'Putatan', 'West Coast Division', 'Sabah', '89500', 'Malaysia']",89500
2020,27/6,27/6/2020,Sabah,PUTATAN,Kg. Duvanson,"Kg. Duvanson, PUTATAN, Sabah",1,5.883602,116.0649131,POINT (116.0649131 5.883602),"Jalan Duvanson Navahiu Katiduvan, Putatan, West Coast Division, Sabah, 89500, Malaysia","['Jalan Duvanson Navahiu Katiduvan', 'Putatan', 'West Coast Division', 'Sabah', '89500', 'Malaysia']",89500
2020,27/6,27/6/2020,Sabah,PUTATAN,Kg. Ulu,"Kg. Ulu, PUTATAN, Sabah",1,5.8992802,116.0612334,POINT (116.0612334 5.8992802),"Jalan Sailan Imbahan Ulu Putatan, Putatan, West Coast Division, Sabah, 88220, Malaysia","['Jalan Sailan Imbahan Ulu Putatan', 'Putatan', 'West Coast Division', 'Sabah', '88220', 'Malaysia']",88220
2020,27/6,27/6/2020,Sabah,PUTATAN,Kg. Sekambu,"Kg. Sekambu, PUTATAN, Sabah",1,5.91228,116.0536332,POINT (116.0536332 5.91228),"Jalan Sekambu, Putatan, West Coast Division, Sabah, 88220, Malaysia","['Jalan Sekambu', 'Putatan', 'West Coast Division', 'Sabah', '88220', 'Malaysia']",88220
2020,27/6,27/6/2020,Sabah,PAPAR,Kg. Sapat,"Kg. Sapat, PAPAR, Sabah",1,5.7321356,115.9504874,POINT (115.9504874 5.7321356),"Jalan Sapat Mogon, Papar, West Coast Division, Sabah, 89608, Malaysia","['Jalan Sapat Mogon', 'Papar', 'West Coast Division', 'Sabah', '89608', 'Malaysia']",89608
2020,27/6,27/6/2020,Sabah,PAPAR,Kg. Surati,"Kg. Surati, PAPAR, Sabah",1,5.7326237,115.9374696,POINT (115.9374696 5.7326237),"Jalan Surati Tengah, Papar, West Coast Division, Sabah, 89608, Malaysia","['Jalan Surati Tengah', 'Papar', 'West Coast Division', 'Sabah', '89608', 'Malaysia']",89608
2020,27/6,27/6/2020,Sabah,PAPAR,Kg. Limbahau,"Kg. Limbahau, PAPAR, Sabah",1,5.7169669,115.9486897,POINT (115.9486897 5.7169669),"SK St Mary Limbahau Papar, Jalan Limbahau Lama, Papar, West Coast Division, Sabah, 89608, Malaysia","['SK St Mary Limbahau Papar', 'Jalan Limbahau Lama', 'Papar', 'West Coast Division', 'Sabah', '89608', 'Malaysia']",89608
2020,27/6,27/6/2020,Sabah,PAPAR,Pekan Kinarut,"Pekan Kinarut, PAPAR, Sabah",1,5.8221038,116.0419178,POINT (116.0419178 5.8221038),"Sekolah Kebangsaan Pekan Kinarut, Peti Surat 622., Jalan Kinarut Town, Kinarut, Papar, West Coast Division, Sabah, 89600, Malaysia","['Sekolah Kebangsaan Pekan Kinarut', 'Peti Surat 622.', 'Jalan Kinarut Town', 'Kinarut', 'Papar', 'West Coast Division', 'Sabah', '89600', 'Malaysia']",89600
2020,27/6,27/6/2020,Sabah,PAPAR,Kg. Tampasak,"Kg. Tampasak, PAPAR, Sabah",1,5.8112171,116.059748,POINT (116.059748 5.8112171),"Jalan Stesen T.V. Tampasak, Kg. Tampasak, Papar, West Coast Division, Sabah, 89600, Malaysia","['Jalan Stesen T.V. Tampasak', 'Kg. Tampasak', 'Papar', 'West Coast Division', 'Sabah', '89600', 'Malaysia']",89600
2020,27/6,27/6/2020,Sabah,BEAUFORT,Kg. Bakalau,"Kg. Bakalau, BEAUFORT, Sabah",1,5.3511344,115.731229,POINT (115.731229 5.3511344),"Beaufort Jaya, Kg. Bakalau, Beaufort, Sabah, 89808, Malaysia","['Beaufort Jaya', 'Kg. Bakalau', 'Beaufort', 'Sabah', '89808', 'Malaysia']",89808
2020,27/6,27/6/2020,Sabah,BEAUFORT,Kg. Bingkul,"Kg. Bingkul, BEAUFORT, Sabah",1,5.3539278,115.7274393,POINT (115.7274393 5.3539278),"Bulatan Bingkul, Beaufort Jaya, Kg. Bakalau, Beaufort, Sabah, 89808, Malaysia","['Bulatan Bingkul', 'Beaufort Jaya', 'Kg. Bakalau', 'Beaufort', 'Sabah', '89808', 'Malaysia']",89808
2020,27/6,27/6/2020,Sabah,KOTA BELUD,Kg. Siasai Tamu,"Kg. Siasai Tamu, KOTA BELUD, Sabah",1,6.34934735,116.4331391,POINT (116.4331391 6.34934735),"Masjid Kg. Siasai, Jalan Tamu Waterworks, Kota Belud, West Coast Division, Sabah, 89158, Malaysia","['Masjid Kg. Siasai', 'Jalan Tamu Waterworks', 'Kota Belud', 'West Coast Division', 'Sabah', '89158', 'Malaysia']",89158
2020,27/6,27/6/2020,Sabah,KOTA BELUD,Kg. Linau,"Kg. Linau, KOTA BELUD, Sabah",1,6.3758949,116.4431136,POINT (116.4431136 6.3758949),"Jalan Linau Persawahan, Kota Belud, West Coast Division, Sabah, 89158, Malaysia","['Jalan Linau Persawahan', 'Kota Belud', 'West Coast Division', 'Sabah', '89158', 'Malaysia']",89158
2020,27/6,27/6/2020,Sabah,KOTA BELUD,Kg. Labuan,"Kg. Labuan, KOTA BELUD, Sabah",1,6.3767982,116.4343233,POINT (116.4343233 6.3767982),"Jalan Labuan, Kota Belud, West Coast Division, Sabah, 89158, Malaysia","['Jalan Labuan', 'Kota Belud', 'West Coast Division', 'Sabah', '89158', 'Malaysia']",89158
2020,27/6,27/6/2020,Sabah,KOTA BELUD,Kg. Sangkir,"Kg. Sangkir, KOTA BELUD, Sabah",1,6.373624,116.4463592,POINT (116.4463592 6.373624),"Jalan Sangkir II, Kota Belud, West Coast Division, Sabah, 89158, Malaysia","['Jalan Sangkir II', 'Kota Belud', 'West Coast Division', 'Sabah', '89158', 'Malaysia']",89158
2020,27/6,27/6/2020,Sabah,KOTA BELUD,Kg. Pirasan,"Kg. Pirasan, KOTA BELUD, Sabah",1,6.3390748,116.4306712,POINT (116.4306712 6.3390748),"Jalan Pirasan Kedamain, Kampung Pirasan, Kota Belud, West Coast Division, Sabah, 89158, Malaysia","['Jalan Pirasan Kedamain', 'Kampung Pirasan', 'Kota Belud', 'West Coast Division', 'Sabah', '89158', 'Malaysia']",89158
2020,7-Jul,7/7/2020,Sabah,TAWAU,Kg Baru,"Kg Baru, TAWAU, Sabah",1,4.2931376,117.8812524,POINT (117.8812524 4.2931376),"Tawau, Sabah, 91007, Malaysia","['Tawau', 'Sabah', '91007', 'Malaysia']",91007
2020,7-Jul,7/7/2020,Sabah,TAWAU,Taman Berjaya,"Taman Berjaya, TAWAU, Sabah",1,4.2531586,117.923088,POINT (117.923088 4.2531586),"Taman Berjaya, Tawau, Sabah, 91007, Malaysia","['Taman Berjaya', 'Tawau', 'Sabah', '91007', 'Malaysia']",91007
2020,19/7,19/7/2020,Sabah,KENINGAU,Kg. Buang Sayang,"Kg. Buang Sayang, KENINGAU, Sabah",1,5.4159915,116.1820449,POINT (116.1820449 5.4159915),"SANDAPAK, Keningau, Sabah, 89008, Malaysia","['SANDAPAK', 'Keningau', 'Sabah', '89008', 'Malaysia']",89008
